[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceDayObservation]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceDayObservation]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceAnalysisResult]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceAnalysisResult]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultCoreSignals]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultCoreSignals]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultClusteringFields]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultClusteringFields]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultMLPFields]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.AddAttendanceAnalysisResultMLPFields]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceMLPFeedbackSample]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceMLPFeedbackSample]
[ INFO ] [Migrator] Starting prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceClusteringModelRecord]
[ INFO ] [Migrator] Finished prepare [database-id: mysql, migration: AttendanceAnalysisService.CreateAttendanceClusteringModelRecord]
[ NOTICE ] Server started on http://127.0.0.1:8085
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1E07704D-3286-4EB5-9ACC-21A0F8B6D956]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A560B7DA-40AB-4998-822A-A408A3B7FD7F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D9A53ED7-D440-4CDB-BB97-639D3113EB38]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 547D008F-57FB-42DF-9BB1-A7DFC4C15287]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 3F57F7F0-447A-489C-8967-8D7EBC98EF6A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 00AC4C85-C570-48C5-9088-1D31A64965F9]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A1B2FF8C-A3CF-44C5-B38E-082049D74DDC]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 99C36598-A040-406D-BB83-A6F624A4EBD0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: BAB3EDBB-89FE-4CDC-818B-88E370F38FA0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8F2B47BF-8509-422A-808A-8A0CD03099AD]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8B54A170-2F7B-48D4-AC0E-8FA86D3638E8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0544E339-D004-475C-9D1A-4B709DD63EED]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8D8DF502-D962-4C32-8BAD-8E35076F6DD4]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 067BABFF-8CBC-46C3-94ED-CC9382D0BD81]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 3DE58E4F-039E-449F-9A78-EDFAE97BA8C3]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CF37F418-E0BE-41EE-89F2-3A4A25DEFC49]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 92B4D869-1184-4999-AA66-AC9F9BEE71AC]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 52E49402-4F0D-45E0-804D-845731A19D04]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9DE00444-43BB-48B7-B6DF-892F73DCB7B1]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 074D960C-1ED4-465D-B9FA-522F5B71A079]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1CE6BF55-1226-4715-A20A-7CD1247991C5]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F9B3690C-08C3-4B35-BAAD-B3DE2F03AB93]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 3C799145-03A7-4C62-8FDF-513F9EBCB1AA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1E485BDA-D9D2-4AD8-9F4F-DE5E8155FC14]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0E2934FF-FDAC-48D0-BDF7-EBBA2A249983]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 46DD5066-368A-4EB3-A8F3-ADB569CCE907]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0477A0E4-FB30-470E-B7D5-A3AEFA2CF689]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: EAAD074D-A0FD-4BE8-A216-2D639EFA82B4]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 38FA50DB-29AC-413B-AFD2-230892CDD49B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 191C1F64-569D-418A-B92D-E0BC1226B9E6]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 314DDE0C-094A-4845-A4AC-633C8BC30CE5]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 598F5BC1-92A9-492B-9E74-38F10E17EBE1]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1EF72E1B-C819-4BA0-B7CF-11CA34C995B6]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: FE565490-376A-435F-8C5E-2AB651BD0507]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1B91660D-09D1-4024-8A14-83D34BFDD45D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 15945CFB-890A-415E-BC0C-07204FC63A83]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 123835A2-1FFB-415E-A04B-688D32CDCC34]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 567EA597-215C-4715-A6DF-2781209EA4E8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 15167811-4369-44D0-BBC0-89BB84D1C430]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D863CFE0-AF14-4AB4-943C-B90698FFAF67]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 2F051CE2-6F07-44EC-AEE6-4359E7E43ACA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 369DEE43-31F3-4D4C-94F1-C0023C9665C6]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F8F2CE16-29A8-4C3D-8952-CB9AB4101473]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9BFFE20B-8A67-4CA4-AB8F-6DC374A2C1F7]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 251F4F96-167D-482D-931E-56A1B73C2C01]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: EED6C32D-174E-48D5-89FE-F40FF89F88DB]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 981C8045-A7FD-4F75-AFCB-8257FA6F4EC4]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1D0A1FAD-0DF7-4FE3-B515-BAB406DF7598]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 650592B7-84D0-4321-A79D-BAAB1C4110DB]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 79D4DBD6-9210-4063-A496-7C42A7D16089]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: A3519075-1432-451A-8442-0A0026B11FA2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F1AD9BDC-E5E9-4C42-A4C9-61109F2DF693]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 356C348A-9088-4D0E-9794-77F4E3043CAF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 75CA56CD-D799-43FC-B926-067BF9F54840]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: F44FF2F7-AFE6-4D74-A35D-84859C6A71A0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D5A9DEC9-1146-4DEA-B5F4-595F0761A43B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 39AE5970-E2FC-452A-BC54-B9C0C8FA404B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 37ACB53E-C11F-4A2D-AE34-FD39EF9CEFB0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: EA03DFC9-AD35-4509-B1E4-A61D0A5030C0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D1B08EE5-5BDD-42E9-846C-2F5298CA02CB]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 3514D701-AE04-407D-8A1E-39AE8324CB82]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8B2B60AA-5BDC-423D-8D03-DFF91E06E69D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 622B5689-E345-467C-9E3D-EFB0FA13AFFA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5443F8A4-81C9-4E0D-B34E-DF6C288FEA15]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 729A96A0-99B2-4173-96E9-92032BDE0BBB]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: AAFBEFEE-4957-45ED-A2C0-7C365E4DC4B9]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 737A4962-80CA-479F-ABDD-196689BD14FA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7FBCAA48-3D5F-4874-BC43-F8696B428628]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 75591512-DA4A-4348-99BE-41F47438B973]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 76DC3AEC-B812-4F5F-B3D7-8D6E856EDEAA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 25FFF23D-54B4-4FDE-A3C7-BC0BD0B9D636]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E8902716-C9C3-447C-8E96-DF0030D016BA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 28BEDC11-4DE9-4416-931C-6D83C7E2DC1F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B3C90EAF-BF84-46EF-8CE0-F6E88F0FD754]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 20AD2CA0-C2CE-42AF-8C5C-1BF9C2BFCBDF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 72E60BB3-E755-404E-B9CA-70B2125C15C6]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: AF68FB2F-4226-487B-99F6-C3A91ECFD47A]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 5EB368A8-70F4-403A-BCF4-D8180DBBCCE2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 15B31119-C14B-4E0E-A48E-8EEECA79D77B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 089BC564-04BF-48F1-898B-E8CA2AD501E1]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 75A74201-640C-4829-812C-9C8BBA1BF227]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CF7CB509-A5A2-43D9-851F-82DA68683B76]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 572471D9-8EE1-47CB-8ACD-DDF44E295893]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 88975089-20F3-427C-A8B8-651A132E61BE]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 37B40793-9A83-42B8-877C-0E0318A1FF96]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E4350277-DEBD-413E-8AAE-567425AE3738]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0FE62220-BBB3-4D91-B721-DF614C0A90D6]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: E11E9A7D-25A0-4CD7-B823-EF0D506A46CC]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9C3F1D20-1F52-4F8C-9F1A-071FF02FF0C3]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 64C0A9C3-7A70-40E8-9A0C-376BA5EB29C0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 280BD59F-B9AF-4C38-BEDC-7B2E015C3B6E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C505EB12-2BFC-4E2E-95E7-247465C5EA22]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: BD6AB623-0A57-459B-ACB0-D77321B07BBF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 533AAD47-8BA2-4E99-BE91-A0FA40EFA660]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 1C800974-1CC6-4075-AAFC-86A428301BF1]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 04D10705-AC18-46C5-895E-B3AA6F7E68F7]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B55C19E9-9EE9-41E3-B08D-FF62A49C4968]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1CE15741-7C5F-4C57-BCF0-FA9DF6CB2692]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 2638545C-D32E-42E7-B7E0-2E2E8C5BC88E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: AEA4ECA8-F527-45ED-8D18-32E9FB33BA52]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 52CC3FB0-5E98-4B7F-A214-376DFB8DAC05]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 022BFBC0-DD3A-4035-83AC-9AB7CC3A9F97]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CE811729-0A6F-4DE2-8387-65D03E17D334]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5E837A2C-55F0-4DC1-8CDF-4BC8A6396EC8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F4C2FB78-22A8-4FF3-8F4B-E2CBB9F2FB07]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: BB6E1622-1886-4B4C-B1AA-534EEAFD9B05]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D8B7F94E-6FB7-4E8A-BC9E-69DFC7B87B00]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 19EAFB47-D49B-411E-A966-451B7600739F]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4BB4B358-9431-445B-9579-637238F41349]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 48D7BB78-360C-4A77-B53E-C86B2DE85271]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 57EF6F3A-8E46-4E79-8AA1-6F3B0B41255D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4A6FB70B-5C1F-4CCB-B716-15174F72A793]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: AC1ECEA1-3B48-4D01-A842-386F09C3836C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 32074A2F-D258-439B-87DF-7734A09B69D1]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 78EABC25-E81D-4083-94BA-442C5B9D2F7E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: DB8008DD-9F85-4EF9-9F45-5D59513242C6]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 1E98F572-D830-4BB9-A38A-5A27E3FD6A10]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: D2FBA794-CB37-427E-9984-EAE0805DAC21]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 30E48963-6E49-4A61-B217-1A2653E8DA43]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: AA52F5A3-E0B4-4770-8C4E-5206087A2B77]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B7291F95-93C9-4AA6-BF38-12CB74F0DF1D]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 95BB9720-D6ED-44D9-B6A9-32B7550E6591]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 90A6B5E2-8011-436C-BE5A-709B1B433892]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 56A6C9BF-7ACE-4E59-83DB-22E6D98FE5EB]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 8DDDEC2E-BFBD-48EC-894F-EB9781F8A75E]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 67053812-E7DE-4183-A8C6-84C614E8F42B]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F413E245-6D79-46F7-9B42-852A145F3097]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 333896DB-2BE5-4F23-A14E-142913775AF8]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 461E10E5-5F95-4480-B30A-3C2EF342581C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: B166238C-2DB2-4BE8-917C-91A1D4370458]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 23E5DEA3-554C-4993-B698-2420CA0384F2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6B1E4B66-119B-443F-A48D-9FA3AFBE2C12]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7C6AC707-2419-4ED6-A06F-34F3E1B20CAA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 91D777CD-2B01-4094-88CF-4ABB33C696DE]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 3E7DDEBF-0E4F-4F48-A11B-FF0B275D0FA2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 6AFCDF05-56A9-45A2-82E1-9B8D23777719]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: F112AE0C-5AA4-4685-BC74-86C818DF35D6]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: C9CE492E-A3AB-4CAA-8C31-26129A7189D7]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 53A41584-3C29-475B-AFF2-632C2EE7D036]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7665BA2A-2C5B-4C37-9C48-DF0014732B4E]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 7F734C1C-747E-45A4-B7FC-D6E0D4625ECA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: CA32142C-EB4E-4815-BA5F-5F3E72859A20]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 3958A459-11A0-4058-83EF-F2E5FD490028]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 5A30081F-5390-4036-AFE5-0D97779B14AF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 3DF2496B-67EF-48D2-9322-012134273596]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 310F8DA2-945B-4044-9529-BA1A1ED39B1A]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 7155742D-3B4A-4942-A58E-45212B6F86CA]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 114CEC39-28AC-4BF1-8C11-E4B795437716]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: D1145C65-4AE6-4C66-A5BD-CE44ECDB6192]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 42D07413-3578-4FB2-8EE3-2A774BAB8E00]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 4042BE6D-7C7A-44D3-8C28-1B90FC429DE3]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 272C501C-040E-40C6-9247-8DBB307F215C]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 9BBF807B-CEEB-484E-A947-52AB4195E6AF]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 129D0BC6-EAA3-40E2-9803-B76B3CD6EC37]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: DE42ADE4-DDB0-4A67-B5AF-DB868ED5C1E2]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 948BA8E4-5071-4732-9DE6-3947ACCC33F0]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: BBE62364-1C56-496C-A2AC-3D702DE08047]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 3BC86648-FDDE-4DE7-9BCA-AB87139E1521]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 61ABCDC8-D5B7-4C8B-87EC-57757924BB21]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 0966DCAE-08C7-474E-8B85-D05D94B38044]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 5136E73C-2D53-4E92-A545-95942B6B2F8C]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 7871C00E-1DAC-499D-BE5D-D851664E911F]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: D645296C-80EF-4906-909F-6C887C564B23]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 4D49FBCE-C4F1-4D77-868F-A04B7B456231]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: ECB74F18-F30A-4896-872B-14C61A600A65]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 02990C68-C598-4949-94BD-30FA22E31580]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 5249292F-0198-4629-A0B2-C42E6FA9C07B]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 2F35B869-9EE6-4AA2-9BDC-930461BB6079]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 18142AA3-CA18-47AD-9185-62738497BF59]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 761382B3-F2C7-4D56-BE8E-0086F4B7FF5E]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: BE1D7BE0-062C-4AE6-88F7-30714D9BB408]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 16D8049E-DE49-42DF-949B-840CF00D007C]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 9BCE8B4B-4BCF-4193-BDDB-91B2CA7FFDC0]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 47DBEE36-0F60-4FE6-97AF-A077D7EE50B1]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 6260B079-C243-40CA-A5E8-ED4BAEB56FBE]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 59B18804-F90C-4CCD-BEA5-E1CA609AA9CF]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 35215FE6-845F-438F-81B5-8AEA3D6615BC]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: CDDB4FCB-3E87-4018-B1B1-A626FF196923]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 4F7F9A2F-E499-440E-9767-7FA7E1E7B767]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: EA0FFD6C-F64A-4297-97FE-48523893FE1B]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 714A9F14-8248-4DCB-902F-31C5194284C8]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: C3EEABDE-55CA-43A9-A6B7-2BDA9201211D]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: A870E141-5ADC-4620-9F33-22B810AC6FA1]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 8100EC21-EB0B-4D04-A730-30EC8F889C99]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: B0085EFD-0798-4F63-931B-39A9036F4269]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 05E604DF-6F1B-4085-9F04-1179AD510D33]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 313C5922-ABAE-41EB-B145-B03167EA76A8]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: E3A04A5C-6CF7-4E38-8660-FF99AFF04C34]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: EED54309-E222-4351-A6C1-66058049AC2C]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 610B43AF-E543-4A14-9AC3-02F3DC1F0F86]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: C231D30F-C9F3-4489-8F2C-E734A152ED59]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: FF8CBAD9-05BE-4CE5-AE0C-4BAD51F34053]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: EC20D7F3-BBF0-4141-A318-38C1A1F14B0C]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 3DA49B22-FB53-48BB-A93E-DC6630D7D9ED]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: AD9D5CB9-BCBF-487A-9063-4D113BD606C8]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: E6D6CA85-9B2E-40C3-A9D2-C4D700750E2F]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: FF4BCD64-02D5-4C23-BBB7-25FF65E6F629]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: C11E8B00-1248-49C4-AB03-1B6E5C734910]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 777E9C06-8D03-41AD-94A6-CBA92C7A07A4]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 436D9944-0A63-4548-A110-1BD917862378]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 3639F381-BF21-462F-BA91-1FBB5FFB66BD]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: F41EFA27-B339-4368-AA35-CA695ADB1C07]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: FEDBB52D-967B-416B-B996-77C902D3846E]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 276D5152-F839-49CF-AFFE-39166230ADC4]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 026ECC18-2CA1-46B6-AB47-4A5B1C989566]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 407B8A8F-2FB9-4D67-9AE0-6A1E855CF21A]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 5A56F124-BB2C-4501-A311-E0DD56B56FAA]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: 523D747E-F9D3-4627-8493-17AF2C227B2A]
[ INFO ] POST /internal/attendance-analysis/mlp/run [request-id: E6E604AD-9C42-4185-9A13-FAF0DE454033]
[ INFO ] POST /internal/attendance-analysis/mlp/feedback [request-id: 0687858E-2B5C-417E-A5B9-5F7C6365BE38]
